crosswalk_id,district,address,crosswalk_type,latitude,longitude,has_pedestrian_light,has_audio_signal,has_push_button,is_raised_crosswalk,has_traffic_safety_detail,accessibility_score,route_recommendation_tier,support_evidence,nearest_audio_signal_id,nearest_audio_signal_distance_m,nearest_push_button_id,nearest_push_button_distance_m,data_reference_date,coordinate_note
06-0000003952,동작구,동작구 사당동 236-23 학,일단(화살표없음),37.48123589,126.9658541,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000346,17.8,2026-03-20,source_columns_swapped_and_normalized
06-0000005984,동작구,동작구 흑석동 204-172 도,이단(화살표있음),37.50646921,126.9571677,Y,N,N,Y,Y,3,recommended,"보행등, 고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006007,동작구,동작구 상도동 201-38 도,일단(화살표없음),37.50055759,126.9415896,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000091,19.0,2026-03-20,source_columns_swapped_and_normalized
06-0000006586,동작구,동작구 상도동 210-361 구,일단(화살표없음),37.49834216,126.9437865,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000094,7.5,2026-03-20,source_columns_swapped_and_normalized
06-0000023150,동작구,동작구 흑석동 340-10 도,일단(화살표없음),37.50559076,126.9608881,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000001161,17.4,2026-03-20,source_columns_swapped_and_normalized
06-0000023585,동작구,동작구 흑석동 221-1도,이단(화살표있음),37.50684943,126.9585461,Y,N,N,Y,Y,3,recommended,"보행등, 고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000025140,동작구,동작구 상도1동 528-1도,일단(화살표없음),37.50487389,126.9520132,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000337,11.4,2026-03-20,source_columns_swapped_and_normalized
06-0000025141,동작구,동작구 상도1동 528-1도,일단(화살표없음),37.50477305,126.9519467,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000337,19.0,2026-03-20,source_columns_swapped_and_normalized
06-0000025144,동작구,동작구 신대방동 700-4도,일단(화살표없음),37.48765273,126.9124818,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000988,2.0,2026-03-20,source_columns_swapped_and_normalized
06-0000025145,동작구,동작구 신대방동 700-4도,일단(화살표없음),37.48767509,126.9125656,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000110,4.0,2026-03-20,source_columns_swapped_and_normalized
06-0000025146,동작구,동작구 신대방동 618-37임,일단(화살표없음),37.48767462,126.9126843,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000110,12.3,2026-03-20,source_columns_swapped_and_normalized
06-0000027307,동작구,동작구 흑석동 86-181 도,일단(화살표없음),37.50634047,126.961375,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000001444,14.8,2026-03-20,source_columns_swapped_and_normalized
06-0000027308,동작구,동작구 대방동 466-55도,일단(화살표없음),37.51089645,126.9267413,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000351,8.8,2026-03-20,source_columns_swapped_and_normalized
06-0000027452,동작구,동작구 상도1동 528-1도,일단(화살표없음),37.50487166,126.9504932,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000338,15.2,2026-03-20,source_columns_swapped_and_normalized
06-0000029320,동작구,동작구 사당동 105-20 도,일단(화살표없음),37.48765576,126.9753831,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000001160,20.8,2026-03-20,source_columns_swapped_and_normalized
06-0000029321,동작구,동작구 사당동 105-18도,일단(화살표없음),37.48795966,126.9757517,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000001160,27.1,2026-03-20,source_columns_swapped_and_normalized
06-0000039771,동작구,동작구 흑석동 336-7 도,이단(화살표있음),37.50437621,126.9653124,Y,N,N,Y,Y,3,recommended,"보행등, 고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000044829,동작구,동작구 신대방동 700-4도,일단(화살표없음),37.48710567,126.911482,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000321,27.8,2026-03-20,source_columns_swapped_and_normalized
06-0000045218,동작구,동작구 상도동 201-174도,일단(화살표없음),37.50047937,126.9421295,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000091,29.5,2026-03-20,source_columns_swapped_and_normalized
06-0000046432,동작구,동작구 사당동 산32-61임,일단(화살표없음),37.48414689,126.9672745,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000001469,10.1,2026-03-20,source_columns_swapped_and_normalized
06-0000050751,동작구,동작구 상도동 904-1 도,일단(화살표없음),37.50167378,126.9459768,N,N,Y,N,Y,3,recommended,"보행자작동신호기, 교통안전시설 상세",,,29-0000000314,29.9,2026-03-20,source_columns_swapped_and_normalized
06-0000052012,동작구,동작구 상도동 211-496 대,일단(화살표없음),37.49950219,126.94453,N,Y,N,N,N,3,recommended,음향신호기,24-0000002164,27.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000054117,동작구,동작구 대방동 466-60도,일단(화살표없음),37.49985672,126.925308,N,Y,N,N,N,3,recommended,음향신호기,24-0000005132,15.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000054317,동작구,동작구 사당동 221도,일단(화살표없음),37.48506742,126.9697789,N,Y,N,N,N,3,recommended,음향신호기,24-0000002177,15.6,,,2026-03-20,source_columns_swapped_and_normalized
06-0000003719,동작구,동작구 사당동 산32-59 도,이단(화살표있음),37.48502424,126.9677115,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000003777,동작구,동작구 사당동 1112도,일단(화살표없음),37.48165874,126.9817035,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000003875,동작구,동작구 상도동 210-6 도,이단(화살표있음),37.49550273,126.9427467,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000003923,동작구,동작구 신대방동 378-10 도,일단(화살표없음),37.49781198,126.9220158,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000004063,동작구,동작구 사당동 87-8도,일단(화살표없음),37.48843323,126.9821062,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000005974,동작구,동작구 신대방동 722 공,이단(화살표있음),37.49692895,126.9175871,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006005,동작구,동작구 상도동 201-38 도,이단(화살표있음),37.50134066,126.941111,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006008,동작구,동작구 신대방동 378-10 도,일단(화살표없음),37.49766913,126.9224055,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006010,동작구,동작구 신대방동 378-10 도,일단(화살표없음),37.49765948,126.9219889,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006025,동작구,동작구 대방동 17-5도,이단(화살표있음),37.50873876,126.932069,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006026,동작구,동작구 대방동 17-5도,이단(화살표있음),37.50860927,126.9322355,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006027,동작구,동작구 대방동 17-5도,이단(화살표있음),37.50888617,126.9322031,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006081,동작구,동작구 신대방동 355-29 도,일단(화살표없음),37.49830378,126.9240442,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006082,동작구,동작구 대방동 408-2천,일단(화살표없음),37.49834167,126.9239796,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006096,동작구,동작구 대방동 406-10도,일단(화살표없음),37.49982902,126.9266396,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006129,동작구,동작구 대방동 503-2도,이단(화살표있음),37.50880324,126.9251366,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006146,동작구,동작구 상도동 414-2도,이단(화살표있음),37.5067214,126.9478378,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006447,동작구,동작구 신대방동 355-26천,일단(화살표없음),37.49889273,126.9283113,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006519,동작구,동작구 대방동 23-2도,이단(화살표있음),37.51141704,126.9320057,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006520,동작구,동작구 대방동 37-1도,일단(화살표없음),37.5115456,126.9318848,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006530,동작구,동작구 상도동 329도,이단(화살표있음),37.50814876,126.9435591,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006550,동작구,동작구 흑석동 221-1도,이단(화살표있음),37.50715656,126.9592846,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006551,동작구,동작구 흑석동 86-181 도,이단(화살표있음),37.50759887,126.9606928,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006553,동작구,동작구 흑석동 86-181 도,이단(화살표있음),37.50777401,126.9613049,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006554,동작구,동작구 흑석동 99-3도,이단(화살표있음),37.50744656,126.9619777,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006557,동작구,동작구 흑석동 86-181 도,이단(화살표있음),37.50668528,126.9615757,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006560,동작구,동작구 흑석동 340-10 도,이단(화살표있음),37.50457991,126.960781,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006690,동작구,동작구 상도동 329-3도,일단(화살표없음),37.50583379,126.9411077,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006729,동작구,동작구 상도1동 500-1도,일단(화살표없음),37.50591876,126.9521664,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006731,동작구,동작구 상도동 329도,이단(화살표있음),37.50714793,126.9479229,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006732,동작구,동작구 노량진동 215-334도,이단(화살표있음),37.50729844,126.9481103,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006733,동작구,동작구 노량진동 324-2도,일단(화살표없음),37.50726289,126.9482493,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000015357,동작구,동작구 사당동 105-21도,이단(화살표있음),37.48739464,126.9749365,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018802,동작구,동작구 사당동 134-1도,일단(화살표없음),37.48750742,126.9820198,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018804,동작구,동작구 사당동 708-500천,일단(화살표없음),37.48652671,126.9819583,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018809,동작구,동작구 사당동 708-559도,일단(화살표없음),37.48870505,126.9821584,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018863,동작구,동작구 상도동 215-38구,일단(화살표없음),37.49537636,126.9428372,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018864,동작구,동작구 상도동 215-44구,이단(화살표있음),37.49544211,126.9425815,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019520,동작구,동작구 상도1동 508-1도,이단(화살표있음),37.50732208,126.9517657,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000021416,동작구,동작구 대방동 407-9 도,일단(화살표없음),37.49826168,126.9209053,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000023152,동작구,동작구 흑석동 224-8 도,이단(화살표있음),37.50760344,126.9611744,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000023153,동작구,동작구 흑석동 86-181 도,이단(화살표있음),37.50777849,126.9610363,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000023188,동작구,동작구 동작동 89-6천,일단(화살표없음),37.4978169,126.9835229,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024187,동작구,동작구 상도동 521-5 도,이단(화살표있음),37.50122529,126.9413788,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024190,동작구,동작구 대방동 335-53도,이단(화살표있음),37.49966774,126.9294768,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000029317,동작구,동작구 사당동 105-20 도,일단(화살표없음),37.48739323,126.9750815,Y,N,N,N,Y,2,basic,"보행등, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000029678,동작구,동작구 신대방동 724 대,일단(화살표없음),37.4982305,126.9267895,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000030184,동작구,동작구 대방동 466-10 도,일단(화살표없음),37.50023149,126.9265653,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000032159,동작구,동작구 신대방동 345-2도,일단(화살표없음),37.49756384,126.9278381,N,N,N,Y,Y,2,basic,"고원식횡단보도, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
